NO,RSSI1,RSSI2,RSSI3,RSSI4,RSSI5,RSSI6,TARGET
625,-73,-78,-65,-73,-82,-77,11
626,-73,-78,-63,-75,-83,-76,11
627,-73,-77,-64,-77,-85,-78,11
628,-70,-77,-61,-73,-97,-73,11
629,-70,-80,-67,-73,-81,-76,11
630,-71,-78,-66,-76,-81,-77,11
631,-73,-78,-63,-77,-82,-80,11
632,-73,-75,-65,-77,-83,-78,11
633,-73,-77,-66,-77,-82,-82,11
634,-74,-78,-65,-78,-83,-79,11
635,-74,-78,-66,-77,-83,-80,11
636,-69,-77,-63,-73,-82,-72,11
637,-73,-77,-64,-76,-82,-72,11
638,-73,-79,-65,-77,-82,-76,11
639,-70,-75,-66,-78,-83,-77,11
640,-73,-78,-66,-78,-82,-80,11
641,-73,-79,-66,-73,-82,-79,11
642,-74,-79,-62,-78,-82,-78,11
643,-73,-78,-66,-77,-83,-80,11
644,-73,-78,-65,-73,-82,-72,11
645,-73,-78,-66,-77,-83,-80,11
646,-73,-78,-65,-75,-83,-71,11
647,-74,-74,-66,-73,-82,-80,11
648,-73,-79,-67,-76,-82,-77,11
649,-73,-78,-65,-76,-82,-77,11
650,-73,-78,-64,-76,-82,-79,11
651,-74,-78,-63,-75,-83,-79,11
652,-73,-79,-65,-76,-82,-80,11
653,-73,-78,-65,-77,-83,-79,11
654,-73,-78,-64,-77,-82,-80,11
655,-72,-78,-64,-77,-83,-81,11
656,-73,-78,-65,-77,-84,-80,11
657,-74,-76,-66,-77,-82,-80,11
658,-74,-78,-64,-76,-83,-82,11
659,-74,-79,-65,-77,-82,-83,11
660,-73,-79,-63,-77,-82,-80,11
661,-74,-78,-65,-78,-82,-79,11
662,-70,-76,-62,-72,-82,-72,11
663,-73,-78,-66,-75,-83,-78,11
664,-69,-78,-62,-77,-83,-71,11
665,-73,-79,-66,-75,-83,-80,11
666,-73,-78,-62,-76,-83,-82,11
667,-69,-78,-64,-75,-83,-83,11
668,-72,-78,-65,-76,-82,-73,11
669,-73,-78,-66,-76,-82,-80,11
670,-72,-76,-65,-76,-83,-83,11
671,-73,-79,-64,-76,-82,-72,11
672,-69,-78,-64,-77,-82,-80,11
673,-74,-74,-64,-77,-81,-78,11
674,-73,-79,-64,-76,-82,-79,11
675,-69,-76,-61,-72,-84,-72,11
676,-73,-79,-62,-72,-82,-71,11
677,-72,-79,-64,-75,-83,-80,11
678,-73,-79,-64,-76,-83,-82,11
679,-72,-79,-63,-76,-83,-82,11
680,-72,-75,-62,-77,-83,-72,11
681,-72,-78,-64,-76,-82,-78,11
682,-72,-77,-65,-76,-82,-79,11
683,-72,-78,-65,-75,-82,-80,11
684,-72,-78,-63,-77,-82,-81,11
685,-71,-78,-63,-76,-83,-80,11
686,-72,-78,-65,-76,-83,-81,11
687,-73,-78,-65,-77,-83,-85,11
688,-73,-78,-64,-76,-84,-83,11
689,-72,-78,-64,-77,-83,-81,11
690,-69,-79,-66,-77,-83,-81,11
691,-73,-77,-65,-78,-83,-79,11
692,-73,-79,-65,-77,-82,-80,11
693,-73,-78,-65,-77,-83,-79,11
694,-72,-77,-65,-77,-86,-82,11
695,-73,-79,-65,-78,-82,-70,11
696,-75,-78,-65,-78,-82,-81,11
697,-72,-79,-64,-75,-82,-80,11
698,-73,-78,-65,-76,-83,-81,11
699,-73,-78,-64,-73,-83,-81,11
700,-72,-75,-66,-77,-82,-71,11
701,-72,-77,-65,-77,-83,-80,11
702,-72,-77,-65,-72,-84,-84,11
703,-72,-79,-64,-76,-82,-80,11
704,-73,-78,-65,-76,-83,-78,11
705,-69,-76,-65,-72,-82,-71,11
706,-72,-77,-65,-75,-83,-79,11
707,-73,-77,-65,-76,-83,-80,11
708,-73,-79,-66,-77,-82,-80,11
709,-72,-80,-66,-79,-82,-72,11
710,-71,-76,-65,-72,-82,-79,11
711,-73,-78,-65,-78,-83,-83,11
712,-72,-78,-65,-77,-84,-78,11
713,-73,-78,-65,-78,-86,-82,11
714,-72,-79,-65,-77,-82,-83,11
715,-68,-77,-65,-72,-83,-83,11
716,-70,-73,-66,-74,-83,-76,11
717,-74,-80,-65,-83,-83,-88,11
718,-75,-80,-65,-86,-84,-82,11
719,-74,-79,-65,-84,-83,-83,11
720,-75,-80,-64,-83,-83,-79,11
721,-74,-80,-65,-81,-84,-80,11
722,-70,-80,-63,-80,-84,-79,11
723,-74,-80,-66,-82,-83,-78,11
724,-73,-79,-65,-79,-83,-80,11
725,-74,-79,-64,-78,-82,-80,11
726,-74,-80,-65,-79,-80,-79,11
727,-74,-79,-64,-79,-84,-80,11
728,-69,-73,-62,-71,-79,-71,11
729,-74,-79,-64,-80,-83,-79,11
730,-74,-77,-63,-76,-84,-78,11
731,-75,-78,-64,-79,-82,-80,11
732,-74,-73,-64,-80,-82,-71,11
733,-69,-79,-64,-79,-82,-78,11
734,-71,-78,-63,-78,-83,-80,11
735,-74,-80,-61,-79,-82,-76,11
736,-73,-78,-62,-76,-82,-77,11
737,-72,-78,-62,-76,-83,-79,11
738,-73,-78,-63,-76,-79,-81,11
739,-73,-81,-62,-80,-83,-80,11
740,-73,-80,-64,-79,-82,-80,11
741,-73,-78,-63,-78,-83,-81,11
742,-73,-79,-63,-78,-83,-80,11
743,-72,-77,-64,-78,-84,-80,11
744,-73,-78,-64,-78,-84,-79,11
745,-73,-80,-63,-76,-82,-81,11
746,-67,-79,-63,-70,-83,-80,11
747,-73,-78,-64,-77,-83,-79,11
748,-73,-79,-63,-79,-82,-81,11
749,-72,-78,-64,-79,-83,-78,11
750,-71,-79,-62,-80,-83,-80,11
751,-71,-78,-64,-70,-83,-70,11
752,-71,-79,-62,-81,-83,-78,11
753,-71,-80,-62,-81,-82,-68,11
754,-71,-79,-62,-81,-83,-80,11
755,-68,-74,-62,-84,-83,-78,11
756,-67,-75,-62,-82,-83,-78,11
757,-67,-81,-62,-73,-82,-78,11
758,-72,-75,-62,-79,-83,-78,11
759,-71,-80,-62,-80,-79,-78,11
760,-71,-79,-62,-79,-82,-78,11
761,-71,-75,-61,-71,-79,-68,11
762,-72,-79,-63,-80,-83,-68,11
763,-67,-78,-61,-68,-80,-70,11
764,-72,-79,-62,-79,-82,-78,11
765,-72,-80,-64,-81,-83,-79,11
766,-72,-79,-62,-82,-83,-76,11
767,-72,-80,-61,-82,-83,-79,11
768,-71,-80,-62,-81,-84,-78,11
769,-71,-79,-62,-80,-82,-78,11
770,-72,-79,-62,-84,-83,-78,11
771,-71,-79,-62,-81,-83,-77,11
772,-71,-80,-61,-81,-82,-78,11
773,-70,-80,-61,-82,-84,-77,11
774,-70,-79,-60,-83,-83,-78,11
775,-68,-81,-61,-87,-84,-66,11
776,-72,-81,-62,-88,-80,-65,11
777,-71,-79,-62,-85,-84,-77,11
778,-72,-79,-63,-88,-83,-79,11
779,-71,-80,-61,-89,-84,-79,11
780,-72,-80,-62,-88,-84,-78,11
781,-71,-80,-61,-86,-83,-78,11
782,-71,-81,-61,-85,-83,-68,11
783,-70,-80,-61,-85,-83,-76,11
784,-71,-80,-61,-82,-83,-67,11
785,-68,-78,-62,-70,-80,-75,11
786,-70,-80,-62,-85,-82,-76,11
787,-70,-80,-62,-82,-83,-76,11
788,-70,-80,-61,-85,-78,-78,11
789,-71,-80,-61,-85,-83,-80,11
790,-71,-80,-62,-87,-83,-79,11
791,-68,-79,-61,-81,-83,-77,11
792,-71,-79,-61,-85,-83,-76,11
793,-68,-75,-61,-71,-78,-67,11
794,-71,-76,-61,-72,-78,-78,11
795,-71,-81,-61,-71,-83,-79,11
796,-71,-80,-61,-70,-83,-67,11
797,-71,-80,-61,-81,-79,-78,11
798,-71,-80,-62,-84,-83,-78,11
799,-71,-79,-61,-82,-82,-76,11
800,-71,-80,-62,-82,-82,-77,11
801,-71,-75,-62,-71,-79,-70,11
802,-71,-80,-62,-70,-83,-68,11
803,-71,-81,-61,-68,-80,-76,11
804,-71,-77,-60,-70,-83,-76,11
805,-71,-80,-61,-82,-83,-69,11
806,-68,-79,-61,-70,-83,-74,11
807,-71,-80,-62,-81,-83,-77,11
808,-68,-75,-61,-71,-79,-67,11
809,-71,-80,-61,-85,-83,-75,11
810,-71,-75,-62,-83,-84,-75,11
811,-71,-79,-61,-82,-83,-75,11
812,-70,-80,-61,-82,-83,-75,11
813,-71,-79,-62,-81,-83,-66,11
814,-71,-80,-62,-85,-83,-76,11
815,-70,-80,-59,-81,-82,-75,11
816,-70,-80,-60,-83,-82,-75,11
817,-71,-80,-61,-83,-83,-75,11
818,-70,-79,-61,-82,-82,-75,11
819,-70,-79,-61,-83,-83,-74,11
820,-70,-80,-61,-81,-82,-74,11
821,-70,-80,-62,-83,-82,-74,11
822,-70,-80,-61,-83,-83,-73,11
823,-71,-80,-61,-88,-83,-76,11
824,-71,-80,-61,-85,-83,-76,11
825,-70,-79,-61,-81,-83,-73,11
826,-70,-79,-60,-81,-82,-75,11
827,-71,-80,-61,-85,-82,-75,11
828,-70,-80,-58,-82,-81,-75,11
829,-68,-80,-60,-69,-82,-68,11
830,-70,-79,-62,-81,-82,-75,11
831,-70,-80,-62,-84,-83,-74,11
832,-68,-80,-61,-82,-82,-74,11
833,-69,-77,-61,-84,-83,-75,11
834,-69,-79,-60,-83,-83,-74,11
835,-69,-80,-61,-82,-82,-74,11
836,-70,-80,-61,-84,-83,-76,11
837,-69,-79,-61,-86,-83,-74,11
838,-70,-79,-61,-80,-81,-73,11
839,-70,-79,-61,-89,-82,-75,11
840,-71,-81,-62,-87,-83,-79,11
841,-70,-81,-62,-90,-83,-77,11
842,-69,-80,-61,-88,-83,-75,11
843,-71,-76,-62,-84,-82,-75,11
844,-70,-80,-60,-84,-83,-75,11
845,-71,-80,-61,-82,-82,-74,11
846,-68,-79,-59,-70,-82,-74,11
847,-70,-80,-61,-82,-82,-74,11
848,-70,-79,-62,-83,-82,-73,11
849,-71,-79,-61,-83,-82,-73,11
850,-70,-79,-61,-81,-81,-73,11
851,-71,-80,-62,-84,-82,-73,11
852,-70,-80,-59,-84,-82,-73,11
853,-69,-80,-60,-82,-83,-72,11
854,-70,-78,-60,-82,-82,-73,11
855,-70,-80,-60,-88,-83,-74,11
856,-71,-81,-61,-98,-84,-77,11
857,-70,-80,-62,-93,-82,-75,11
858,-70,-80,-62,-91,-83,-75,11
859,-71,-79,-61,-86,-82,-74,11
860,-69,-79,-61,-83,-82,-73,11
861,-70,-79,-59,-82,-82,-73,11
862,-71,-79,-61,-86,-82,-66,11
863,-70,-80,-62,-71,-79,-75,11
864,-71,-79,-61,-90,-82,-74,11
865,-70,-80,-60,-89,-83,-75,11
866,-67,-79,-61,-86,-82,-75,11
867,-71,-80,-61,-93,-84,-75,11
868,-70,-78,-61,-84,-82,-73,11
869,-68,-79,-60,-69,-82,-74,11
870,-70,-79,-62,-81,-82,-73,11
871,-68,-80,-61,-88,-83,-76,11
872,-71,-80,-61,-72,-83,-75,11
873,-71,-80,-61,-89,-83,-75,11
874,-71,-80,-61,-90,-83,-76,11
875,-68,-80,-62,-83,-82,-74,11
876,-69,-77,-62,-71,-79,-76,11
877,-70,-78,-61,-83,-82,-75,11
878,-67,-81,-60,-79,-81,-72,11
879,-70,-83,-61,-81,-81,-74,11
880,-71,-81,-61,-72,-79,-69,11
881,-70,-81,-62,-85,-82,-74,11
882,-70,-81,-60,-88,-82,-75,11
883,-71,-80,-61,-85,-82,-75,11
884,-70,-81,-62,-71,-82,-75,11
885,-70,-82,-60,-94,-83,-75,11
886,-71,-81,-59,-94,-83,-65,11
887,-70,-81,-61,-85,-82,-73,11
888,-70,-80,-60,-82,-82,-73,11
889,-70,-82,-61,-82,-81,-74,11
890,-68,-81,-59,-70,-82,-73,11
891,-71,-82,-61,-90,-83,-75,11
892,-70,-81,-61,-84,-82,-76,11
893,-71,-81,-61,-84,-82,-75,11
894,-70,-81,-61,-78,-82,-69,11
895,-70,-81,-60,-78,-81,-72,11
896,-70,-82,-61,-78,-81,-73,11
897,-70,-80,-61,-81,-82,-73,11
898,-70,-80,-61,-82,-82,-75,11
899,-70,-80,-61,-82,-82,-74,11
900,-71,-80,-63,-82,-82,-75,11
901,-70,-80,-60,-85,-82,-75,11
902,-70,-81,-61,-84,-82,-75,11
903,-70,-81,-60,-79,-81,-73,11
904,-70,-81,-61,-77,-81,-72,11
905,-70,-81,-60,-76,-81,-72,11
906,-67,-81,-61,-77,-81,-73,11
907,-71,-80,-62,-80,-82,-73,11
908,-70,-80,-61,-76,-81,-72,11
909,-68,-75,-59,-69,-86,-72,11
910,-69,-80,-61,-80,-81,-73,11
911,-70,-81,-61,-80,-81,-74,11
912,-70,-80,-60,-80,-81,-75,11
913,-71,-81,-61,-78,-82,-73,11
914,-71,-79,-61,-79,-81,-73,11
915,-70,-79,-61,-78,-81,-73,11
916,-70,-80,-60,-81,-81,-73,11
917,-70,-80,-60,-79,-82,-73,11
918,-70,-80,-59,-80,-81,-72,11
919,-70,-80,-60,-81,-82,-73,11
920,-70,-79,-60,-69,-81,-73,11
921,-70,-79,-61,-83,-82,-73,11
922,-70,-80,-61,-85,-82,-73,11
923,-68,-80,-59,-69,-82,-68,11
924,-71,-79,-62,-83,-82,-74,11
925,-71,-80,-60,-84,-82,-74,11
926,-71,-80,-61,-85,-82,-75,11
927,-70,-80,-60,-70,-79,-75,11
928,-71,-80,-62,-81,-82,-75,11
929,-70,-80,-61,-82,-81,-73,11
930,-70,-80,-58,-82,-80,-75,11
931,-70,-80,-60,-69,-82,-67,11
932,-69,-79,-61,-69,-82,-74,11
933,-70,-79,-62,-82,-82,-75,11
934,-70,-80,-61,-82,-82,-75,11
935,-70,-80,-61,-83,-79,-75,11
936,-70,-79,-60,-82,-82,-75,11
937,-71,-80,-59,-82,-81,-73,11
938,-69,-79,-61,-80,-82,-72,11
939,-70,-79,-61,-81,-82,-73,11
940,-68,-79,-61,-83,-81,-72,11
941,-70,-79,-61,-68,-82,-73,11
942,-70,-80,-60,-77,-81,-72,11
943,-70,-79,-62,-80,-82,-74,11
944,-70,-79,-60,-84,-82,-73,11
945,-70,-80,-60,-71,-82,-74,11
946,-70,-80,-61,-83,-82,-73,11
947,-71,-80,-61,-79,-81,-72,11
948,-70,-84,-61,-78,-81,-71,11
949,-69,-80,-61,-78,-81,-71,11
950,-70,-81,-60,-81,-81,-72,11
951,-70,-80,-60,-76,-81,-72,11
952,-69,-81,-60,-79,-81,-72,11
953,-69,-80,-61,-78,-81,-72,11
954,-70,-80,-63,-78,-81,-72,11
955,-71,-80,-61,-80,-81,-72,11
956,-70,-80,-61,-80,-81,-73,11
957,-70,-81,-60,-81,-82,-73,11
958,-70,-81,-61,-77,-80,-72,11
959,-83,-74,-65,-78,-76,-66,12
960,-71,-74,-65,-72,-77,-64,12
961,-86,-75,-65,-75,-77,-65,12
962,-84,-68,-66,-75,-77,-65,12
963,-71,-68,-70,-71,-72,-65,12
964,-87,-74,-68,-78,-77,-64,12
965,-88,-73,-66,-78,-77,-65,12
966,-88,-75,-66,-83,-77,-64,12
967,-91,-75,-67,-79,-77,-64,12
968,-87,-75,-66,-85,-76,-64,12
969,-85,-73,-65,-78,-77,-64,12
970,-91,-74,-67,-77,-77,-63,12
971,-89,-73,-65,-72,-77,-64,12
972,-86,-72,-67,-72,-78,-64,12
973,-83,-69,-66,-78,-77,-65,12
974,-85,-71,-65,-80,-77,-65,12
975,-84,-73,-66,-77,-77,-64,12
976,-85,-72,-65,-77,-77,-64,12
977,-83,-73,-67,-80,-78,-65,12
978,-82,-73,-66,-77,-77,-64,12
979,-83,-72,-66,-79,-76,-65,12
980,-83,-72,-67,-76,-77,-65,12
981,-82,-72,-65,-73,-79,-64,12
982,-84,-72,-66,-73,-79,-64,12
983,-81,-72,-66,-73,-78,-64,12
984,-82,-72,-65,-72,-78,-64,12
985,-81,-71,-64,-72,-79,-65,12
986,-82,-72,-64,-72,-80,-65,12
987,-82,-72,-64,-72,-79,-64,12
988,-83,-71,-64,-73,-79,-64,12
989,-82,-72,-64,-72,-80,-64,12
990,-82,-71,-63,-72,-79,-64,12
991,-81,-71,-65,-73,-79,-65,12
992,-83,-73,-65,-74,-79,-64,12
993,-82,-72,-65,-74,-79,-65,12
994,-72,-71,-65,-73,-79,-61,12
995,-72,-72,-66,-72,-72,-64,12
996,-83,-71,-65,-72,-79,-64,12
997,-82,-72,-65,-73,-79,-64,12
998,-71,-72,-66,-73,-73,-64,12
999,-84,-71,-64,-74,-78,-64,12
1000,-82,-72,-65,-72,-79,-64,12
1001,-82,-72,-65,-71,-80,-64,12
1002,-82,-72,-65,-72,-80,-65,12
1003,-72,-72,-65,-71,-80,-64,12
1004,-83,-72,-65,-74,-79,-64,12
1005,-84,-72,-64,-73,-79,-65,12
1006,-71,-71,-65,-74,-79,-63,12
1007,-85,-72,-64,-72,-79,-64,12
1008,-85,-72,-64,-72,-79,-64,12
1009,-88,-73,-64,-72,-80,-64,12
1010,-85,-72,-63,-72,-80,-64,12
1011,-83,-72,-65,-71,-78,-64,12
1012,-84,-73,-64,-71,-79,-64,12
1013,-85,-72,-64,-71,-79,-64,12
1014,-86,-72,-64,-72,-80,-64,12
1015,-85,-73,-64,-73,-81,-64,12
1016,-89,-74,-65,-72,-79,-64,12
1017,-72,-75,-64,-73,-79,-64,12
1018,-86,-73,-63,-72,-80,-63,12
1019,-89,-72,-63,-71,-80,-63,12
1020,-87,-73,-63,-72,-80,-65,12
1021,-88,-72,-64,-72,-79,-64,12
1022,-88,-73,-63,-69,-80,-64,12
1023,-88,-72,-64,-72,-80,-63,12
1024,-84,-73,-63,-72,-81,-64,12
1025,-86,-72,-64,-71,-80,-64,12
1026,-85,-72,-64,-73,-80,-64,12
1027,-86,-73,-64,-72,-80,-65,12
1028,-72,-75,-63,-73,-72,-64,12
1029,-85,-73,-63,-72,-79,-64,12
1030,-87,-72,-64,-72,-80,-64,12
1031,-74,-73,-63,-71,-80,-63,12
1032,-87,-73,-64,-73,-79,-64,12
1033,-86,-72,-64,-73,-79,-65,12
1034,-73,-73,-64,-72,-80,-64,12
1035,-86,-72,-62,-72,-80,-67,12
1036,-87,-72,-64,-72,-80,-64,12
1037,-85,-74,-65,-72,-80,-64,12
1038,-83,-72,-63,-71,-79,-64,12
1039,-84,-73,-65,-72,-79,-64,12
1040,-81,-73,-63,-72,-79,-64,12
1041,-82,-72,-63,-71,-79,-65,12
1042,-88,-73,-63,-71,-79,-64,12
1043,-87,-72,-63,-71,-79,-63,12
1044,-87,-72,-64,-71,-78,-64,12
1045,-85,-71,-63,-72,-78,-64,12
1046,-83,-73,-63,-71,-79,-64,12
1047,-93,-72,-64,-74,-72,-66,12
1048,-89,-76,-63,-74,-80,-64,12
1049,-84,-72,-62,-75,-78,-64,12
1050,-79,-72,-63,-71,-79,-65,12
1051,-75,-72,-63,-75,-79,-65,12
1052,-82,-73,-64,-72,-79,-65,12
1053,-78,-76,-62,-74,-73,-67,12
1054,-83,-72,-63,-72,-80,-63,12
1055,-81,-72,-64,-71,-79,-65,12
1056,-83,-74,-64,-73,-79,-65,12
1057,-83,-71,-64,-73,-80,-64,12
1058,-88,-72,-64,-74,-80,-62,12
1059,-84,-72,-64,-72,-80,-64,12
1060,-75,-81,-64,-74,-72,-65,12
1061,-87,-73,-63,-68,-79,-64,12
1062,-85,-73,-63,-72,-80,-63,12
1063,-85,-73,-64,-71,-79,-64,12
1064,-84,-75,-63,-73,-78,-64,12
1065,-83,-74,-62,-72,-79,-63,12
1066,-87,-75,-63,-72,-79,-64,12
1067,-87,-74,-63,-73,-80,-63,12
1068,-94,-72,-63,-72,-79,-65,12
1069,-74,-75,-64,-74,-73,-67,12
1070,-87,-72,-64,-71,-80,-65,12
1071,-91,-72,-64,-72,-79,-64,12
1072,-72,-73,-64,-73,-72,-67,12
1073,-91,-73,-62,-72,-79,-64,12
1074,-73,-72,-64,-71,-78,-64,12
1075,-91,-73,-64,-71,-79,-64,12
1076,-74,-72,-64,-72,-79,-63,12
1077,-86,-72,-63,-71,-79,-64,12
1078,-84,-71,-64,-71,-79,-65,12
1079,-82,-72,-63,-71,-79,-66,12
1080,-82,-72,-63,-72,-80,-65,12
1081,-81,-72,-64,-72,-79,-65,12
1082,-81,-74,-63,-72,-78,-65,12
1083,-82,-74,-64,-72,-77,-64,12
1084,-82,-74,-64,-73,-77,-65,12
1085,-83,-74,-64,-74,-73,-65,12
1086,-83,-74,-63,-72,-79,-65,12
1087,-89,-73,-65,-72,-79,-64,12
1088,-86,-72,-64,-71,-80,-64,12
1089,-83,-72,-64,-72,-79,-65,12
1090,-80,-71,-64,-71,-80,-66,12
1091,-84,-72,-63,-71,-79,-65,12
1092,-84,-72,-62,-72,-80,-64,12
1093,-80,-73,-64,-71,-81,-65,12
1094,-79,-76,-64,-76,-74,-67,12
1095,-78,-73,-64,-71,-81,-66,12
1096,-79,-72,-64,-76,-80,-66,12
1097,-78,-72,-64,-69,-80,-66,12
1098,-78,-71,-63,-72,-80,-67,12
1099,-80,-72,-64,-71,-80,-69,12
1100,-80,-72,-64,-71,-80,-67,12
1101,-80,-71,-62,-72,-73,-65,12
1102,-81,-72,-65,-71,-80,-66,12
1103,-80,-71,-64,-72,-81,-67,12
1104,-77,-72,-63,-72,-81,-67,12
1105,-77,-71,-64,-72,-80,-67,12
1106,-77,-71,-64,-72,-80,-67,12
1107,-77,-71,-65,-72,-81,-66,12
1108,-79,-71,-63,-71,-80,-66,12
1109,-78,-72,-64,-71,-81,-66,12
1110,-80,-72,-64,-71,-80,-66,12
1111,-78,-72,-64,-72,-81,-67,12
1112,-79,-72,-64,-72,-80,-67,12
1113,-79,-72,-64,-72,-80,-67,12
1114,-81,-74,-64,-72,-73,-66,12
1115,-81,-71,-65,-72,-79,-66,12
1116,-74,-72,-62,-76,-73,-67,12
1117,-79,-76,-64,-72,-79,-66,12
1118,-79,-71,-62,-75,-80,-67,12
1119,-77,-75,-65,-71,-80,-69,12
1120,-73,-71,-63,-72,-80,-69,12
1121,-77,-71,-64,-77,-80,-68,12
1122,-79,-72,-64,-72,-80,-67,12
1123,-78,-71,-64,-72,-80,-67,12
1124,-78,-71,-64,-76,-79,-68,12
1125,-82,-72,-63,-72,-79,-66,12
1126,-80,-74,-63,-73,-80,-66,12
1127,-80,-71,-65,-71,-80,-67,12
1128,-80,-72,-65,-72,-81,-64,12
1129,-79,-72,-64,-72,-81,-66,12
1130,-78,-71,-64,-71,-81,-65,12
1131,-81,-72,-63,-72,-80,-65,12
1132,-78,-72,-65,-72,-80,-66,12
1133,-80,-73,-61,-72,-80,-66,12
1134,-78,-71,-63,-72,-80,-67,12
1135,-82,-73,-64,-72,-80,-65,12
1136,-80,-72,-64,-72,-80,-65,12
1137,-81,-72,-63,-71,-81,-65,12
1138,-79,-71,-64,-72,-81,-67,12
1139,-79,-74,-64,-71,-81,-67,12
1140,-78,-71,-64,-72,-81,-65,12
1141,-79,-75,-64,-71,-73,-66,12
1142,-80,-72,-65,-70,-82,-66,12
1143,-74,-72,-64,-72,-81,-66,12
1144,-77,-72,-64,-72,-80,-67,12
1145,-79,-72,-63,-73,-80,-68,12
1146,-79,-73,-64,-72,-80,-68,12
1147,-72,-73,-64,-72,-80,-68,12
1148,-77,-73,-64,-73,-80,-70,12
1149,-72,-72,-63,-76,-73,-69,12
1150,-71,-75,-62,-73,-80,-69,12
1151,-72,-76,-62,-78,-73,-68,12
1152,-78,-71,-65,-72,-80,-69,12
1153,-73,-71,-61,-72,-81,-70,12
1154,-76,-73,-64,-71,-81,-69,12
1155,-76,-73,-63,-71,-81,-69,12
1156,-76,-71,-64,-71,-80,-70,12
1157,-76,-72,-64,-72,-81,-69,12
1158,-78,-72,-64,-71,-82,-67,12
1159,-78,-72,-65,-71,-82,-69,12
1160,-76,-71,-64,-71,-82,-69,12
1161,-76,-72,-64,-72,-74,-70,12
1162,-76,-71,-64,-71,-81,-69,12
1163,-75,-71,-64,-72,-81,-67,12
1164,-75,-71,-61,-73,-81,-70,12
1165,-75,-72,-61,-76,-74,-67,12
1166,-76,-73,-64,-71,-82,-67,12
1167,-73,-72,-64,-71,-82,-72,12
1168,-74,-71,-65,-71,-83,-72,12
1169,-74,-72,-65,-71,-82,-71,12
1170,-72,-72,-62,-72,-74,-67,12
1171,-76,-71,-64,-71,-82,-71,12
1172,-75,-73,-63,-71,-83,-69,12
1173,-76,-73,-65,-71,-82,-69,12
1174,-75,-72,-65,-70,-83,-69,12
1175,-76,-74,-66,-71,-83,-68,12
1176,-74,-73,-65,-71,-82,-69,12
1177,-75,-73,-65,-72,-83,-71,12
1178,-74,-73,-65,-71,-83,-71,12
1179,-74,-73,-66,-72,-82,-72,12
1180,-74,-74,-66,-70,-81,-72,12
1181,-83,-73,-69,-72,-92,-73,12
1182,-84,-73,-62,-75,-80,-64,12
1183,-83,-74,-61,-74,-81,-63,12
1184,-83,-72,-61,-72,-83,-63,12
1185,-81,-72,-61,-72,-84,-64,12
1186,-83,-73,-61,-74,-83,-64,12
1187,-81,-73,-62,-74,-84,-64,12
1188,-82,-72,-61,-72,-84,-63,12
1189,-82,-72,-62,-72,-82,-64,12
1190,-78,-73,-60,-72,-83,-65,12
1191,-80,-74,-61,-75,-83,-64,12
1192,-77,-72,-60,-75,-83,-64,12
1193,-77,-72,-61,-71,-82,-63,12
1194,-77,-74,-62,-72,-82,-63,12
1195,-77,-72,-61,-83,-83,-64,12
1196,-78,-72,-60,-71,-84,-64,12
1197,-78,-73,-60,-73,-73,-63,12
1198,-77,-76,-61,-71,-83,-64,12
1199,-76,-73,-61,-72,-84,-64,12
1200,-78,-72,-60,-72,-84,-64,12
1201,-75,-73,-61,-71,-85,-64,12
1202,-76,-73,-61,-72,-85,-64,12
1203,-75,-72,-61,-72,-85,-65,12
1204,-75,-73,-60,-71,-85,-64,12
1205,-74,-72,-61,-71,-87,-64,12
1206,-74,-72,-61,-71,-84,-65,12
1207,-74,-72,-61,-73,-87,-66,12
1208,-73,-73,-61,-71,-84,-65,12
1209,-73,-73,-61,-72,-85,-66,12
1210,-73,-73,-62,-72,-85,-66,12
1211,-73,-72,-58,-83,-74,-66,12
1212,-73,-73,-59,-71,-74,-66,12
1213,-73,-73,-61,-71,-86,-65,12
1214,-74,-73,-62,-72,-87,-65,12
1215,-73,-73,-61,-71,-85,-66,12
1216,-73,-74,-61,-79,-75,-65,12
1217,-75,-73,-61,-72,-86,-65,12
1218,-73,-73,-62,-72,-85,-66,12
1219,-73,-75,-61,-73,-85,-67,12
1220,-73,-73,-62,-72,-86,-66,12
1221,-74,-74,-61,-71,-85,-66,12
1222,-71,-73,-61,-73,-85,-66,12
1223,-73,-73,-61,-72,-85,-66,12
1224,-72,-73,-61,-72,-85,-67,12
1225,-73,-74,-61,-73,-86,-64,12
1226,-74,-75,-60,-72,-86,-66,12
1227,-72,-73,-61,-72,-86,-66,12
1228,-73,-73,-61,-72,-85,-66,12
1229,-73,-73,-60,-72,-85,-66,12
1230,-73,-73,-59,-72,-86,-66,12
1231,-74,-74,-61,-70,-86,-66,12
1232,-73,-74,-61,-72,-86,-66,12
1233,-73,-73,-62,-72,-86,-65,12
1234,-72,-73,-62,-72,-85,-66,12
1235,-73,-73,-62,-72,-86,-66,12
1236,-73,-71,-62,-72,-86,-66,12
1237,-73,-73,-61,-71,-85,-66,12
1238,-72,-73,-59,-72,-86,-66,12
1239,-72,-73,-61,-72,-85,-66,12
1240,-72,-74,-61,-73,-86,-66,12
1241,-74,-73,-61,-72,-86,-65,12
1242,-72,-72,-61,-73,-86,-67,12
1243,-72,-73,-61,-71,-85,-66,12
1244,-72,-72,-61,-71,-85,-66,12
1245,-72,-73,-61,-71,-84,-67,12
1246,-72,-73,-61,-72,-85,-66,12
1247,-73,-73,-62,-73,-86,-66,12
